SDSS_NAME,RA,DEC,MagAve,Sigma
111955.69+403623.6,169.98206,40.606583,18.88649273870968,0.17126260066926385
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
021507.10-035725.3,33.779611,-3.957032,20.24728489795918,0.31773888271471473
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
150717.62+571727.7,226.82338,57.291095,0,0
163248.20+495150.4,248.20086,49.864026,19.562860193877544,0.1447212737888577
103439.69+532850.1,158.6654,53.480634,20.133261082568804,0.36390313473836305
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
101247.08+134503.8,153.19621,13.751084,20.066759510309282,0.3224396530245086
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
003003.16-032100.0,7.513175,-3.350027,19.58902586842104,0.3058891926766706
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
111101.00+463032.1,167.75417,46.508932,19.914857173913042,0.47650975552502356
100336.25+220800.8,150.90105,22.133568,20.36544779674796,0.5609636187420227
101251.66+445532.4,153.21524,44.925695,20.052665957746473,0.259609020356372
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
110546.14+641557.3,166.44224,64.266039,19.13526613333334,0.2365855621435576
232809.33+243456.3,352.03889,24.58232,18.865335835403727,0.14605812449099667
120754.74+370829.9,181.97809,37.141662,19.023481089285713,0.3576232570683842
085450.39+492315.6,133.70998,49.387751,20.026897166666664,0.3066758948085343
004135.96+282218.6,10.399846,28.371861,18.108607970394743,0.06851261760215473
025306.51-021345.4,43.277135,-2.229287,19.79504481742738,0.3307397522775393
012658.38-033205.8,21.743261,-3.534945,19.578637214574886,0.3095487141683335
231100.18+011211.9,347.75076,1.203304,15.919088765237023,0
005803.35+302950.9,14.513978,30.497488,20.248856587719306,0.306388121888335
115904.38+422617.1,179.76825,42.438099,0,0
084116.50+562715.0,130.31873,56.454276,19.81521394520548,0.23732633574995907
090825.07+014227.7,137.10446,1.707702,18.231371981182793,0.14965213846207237
083523.56+384313.2,128.84817,38.72034,0,0
080703.19+424620.1,121.76332,42.772281,18.86734635789474,0.15713514500771741
223100.05+240718.9,337.75023,24.121922,0,0
143745.49+495050.3,219.43958,49.847337,18.9343602337278,0.24192287631180717
083926.50+564228.0,129.86042,56.70779,19.00590518666667,0.2007920451002562
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
124900.56+424720.1,192.25237,42.788944,20.155611659574465,0.2356797437918213
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
082418.87+341656.9,126.07864,34.282487,20.577069562499997,0.34046778164904107
131134.38+592010.6,197.89323,59.336361,20.22524025000001,0.37938339550580163
015646.33+115644.3,29.193047,11.945665,17.99578575254239,0.07749640645884585
160546.26+591403.6,241.44272,59.234373,19.324471684615375,0.27513278695715465
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
014915.96+023324.9,27.316533,2.556933,18.8979650801282,0.25324497453073974
232814.76+232305.6,352.06152,23.384892,18.27782465060242,0.15199518535330803
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
115904.38+422617.1,179.76825,42.438099,0,0
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
022804.36+010658.9,37.018185,1.116365,18.322988395498413,0.037599614950188674
013836.26+291625.6,24.651098,29.2738,0,0
095131.29+503251.0,147.8804,50.547513,20.02101288549619,0.3582294849403271
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
115624.92+470435.1,179.10385,47.076432,19.033321225988704,0.23109266864639907
150717.62+571727.7,226.82338,57.291095,0,0
134128.52+492438.1,205.36886,49.410674,0,0
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
010810.76-015457.5,17.044852,-1.915995,19.147766741035856,0.24488023524998193
000300.02+022852.0,0.750113,2.481118,18.57472939130435,0.23917093049772384
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
020901.44+012356.9,32.256007,1.399155,19.067283144444445,0.35309659589210785
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
020718.38+210429.9,31.826586,21.074985,19.51605732738097,0.21462793268373018
133928.78+450634.6,204.86995,45.109634,20.42871409090909,0.30948539765392247
123722.12+402719.4,189.34221,40.455398,20.01030472477064,0.5632177318114592
084302.03+485710.8,130.7585,48.953022,18.52110880859376,0.22534468486718018
124058.54+624814.5,190.2438,62.804142,19.042073350000006,0.28944943692396485
021742.25-015937.9,34.42605,-1.993883,18.950868131672586,0.1660810547261576
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
081100.33+571134.9,122.75139,57.193049,20.17233945555556,0.26104074229784996
223100.05+240718.9,337.75023,24.121922,0,0
011046.83-043803.3,17.695134,-4.634255,18.298038108771923,0.11680157465778174
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
221250.45+201846.7,333.21025,20.312984,18.679546625999983,0.40248869755393185
133225.24+342419.1,203.1052,34.405311,19.4100716059322,0.300699910911699
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
013614.30+262709.2,24.059623,26.452571,19.485615944785266,0.2737599036624431
015751.43+274029.6,29.464329,27.674895,0,0
023339.51-033215.5,38.414658,-3.537656,17.542554669811324,0.41219406100967865
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
092101.37+523524.7,140.25573,52.590317,19.145425974468083,0.17892476937615107
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
142350.04+550316.2,215.95847,55.054594,20.110512543859645,0.31753759512155777
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
123633.74+655837.5,189.14058,65.977173,19.763144679245283,0.40372124647777596
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
121214.69+043407.6,183.06124,4.568797,19.467702976063816,0.33273477480511365
113020.40+422204.2,172.58501,42.367845,18.140037628571438,0.25474349006111024
231201.18+255807.3,348.00492,25.968719,16.44641119999999,0
132658.39+455100.9,201.7433,45.850264,20.044576990909086,0.4133661548792373
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
094706.42+083421.3,146.77678,8.572605,17.439819637499994,0.18827483423273236
221625.26+210435.8,334.10529,21.076622,18.610896185393244,0.16818871776463537
002422.07+221932.6,6.091984,22.325736,20.109960983870963,0.28511848371339676
092450.30+231749.8,141.20959,23.297183,18.359108154150196,0.1906370836060036
084129.37+555946.8,130.37232,55.99645,0,0
220239.73+205102.4,330.66555,20.850673,0,0
003844.41+275347.5,9.685071,27.896551,18.551867033434643,0.13868410527651379
021642.27-025843.2,34.176164,-2.978688,20.043838451428567,0.3408725652424609
013201.54+235323.4,23.006452,23.889835,20.456606444444443,0.19605066788547904
140726.61+282236.1,211.8609,28.376718,17.44115762295081,0
013753.96+024207.0,24.474855,2.701947,0,0
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
103334.68+495047.7,158.3945,49.846703,20.41589154347826,0.40969058790804797
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
110156.43+442424.8,165.48515,44.406912,20.344466333333337,0.4539444798265186
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
133953.90+461731.0,204.97459,46.291952,19.91297456896552,0.5239609530097227
154121.37+063804.1,235.33906,6.634501,0,0
141757.98+463042.5,214.49161,46.511816,19.907402203125002,0.3237631008098196
082253.89+420720.1,125.72455,42.122254,19.270798040650398,0.17770156234642456
013423.96+262025.8,23.599857,26.340527,19.5904347763158,0.2974447705890262
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
223100.05+240718.9,337.75023,24.121922,0,0
152022.67+322204.5,230.09449,32.367917,19.56034652272726,0.3094198931335474
015225.11+222815.6,28.104661,22.471011,0,0
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
152613.80+084502.8,231.55751,8.750785,19.570013447963802,0.3122464210118693
114948.93+482459.5,177.45388,48.416621,19.29791969135802,0.22852197804078492
111837.14+280054.9,169.65479,28.015255,19.33916163852242,0.33711888287142044
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
131134.38+592010.6,197.89323,59.336361,20.22524025000001,0.37938339550580163
100047.91+372740.7,150.19963,37.461322,19.775704265151518,0.30742167198302545
132854.67+470810.0,202.22778,47.13612,19.752376082733804,0.2989831258268766
000716.86+215146.3,1.820267,21.86288,19.117694213414634,0.45855583470907463
012446.05+250004.7,21.191887,25.001314,20.26513891764706,0.3992014191614811
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083118.03+395053.7,127.82513,39.848271,18.996704865889196,0.27518454772605866
121103.92+123406.1,182.76634,12.568381,16.897183586288413,0
132008.67+413820.7,200.03613,41.639096,19.779955200495067,0.3871851684634342
090449.96+495136.4,136.20814,49.860216,20.490160380952382,0.15759579935409973
094555.44+404950.2,146.48101,40.830634,19.729423711934164,0.34327248406030714
014005.12+024700.2,25.021372,2.783406,18.059144824104227,0.13557941772618334
021741.23-040035.0,34.421802,-4.009735,19.533908475836434,0.24603083419295657
012616.13+050209.9,21.56725,5.036112,18.613526491935477,0.21440027720895852
082202.44+264642.2,125.51019,26.778393,19.40237107751939,0.19465523717781072
144033.18+374409.4,220.13828,37.735947,17.42940904803493,0.0814402515418091
004621.65+204525.7,11.59024,20.757157,18.531153166233754,0.10776222420072563
005537.20+053449.8,13.905006,5.580525,19.476026402390406,0.2890048550376422
221851.83+205114.0,334.71597,20.853903,18.771257139204543,0.300442516937457
132038.12+471543.2,200.15886,47.262086,0,0
081558.88+224139.3,123.99534,22.694275,19.844211116379324,0.39206386422279454
101353.31+391619.0,153.47213,39.271965,19.16952473163842,0.3267432793159394
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
153134.71+043842.3,232.89466,4.645106,19.87441874609375,0.2798187876026664
014135.09+010116.3,25.39621,1.021202,21.217729799999997,1.07421142947368
121417.06+275826.6,183.57112,27.974081,20.09567022302158,0.3174283312397194
160855.86+111725.0,242.23278,11.290299,19.77940310447761,0.42036006289220207
001453.83+021452.2,3.724331,2.247847,20.25184986153847,0.16606671187033045
014113.52-012304.2,25.306344,-1.384515,19.135773711048156,0.30551701324719593
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
221134.35+195135.4,332.89315,19.859857,18.78024298750001,0.2498982379399958
000612.11+075843.7,1.550469,7.978802,19.41031030029155,0.26130546953715644
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
023931.87+002854.0,39.882825,0.481675,18.58666556269114,0.31728055333361826
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
100806.71+452858.6,152.02797,45.482945,19.472675472644386,0.38938264502166137
134128.52+492438.1,205.36886,49.410674,0,0
132038.12+471543.2,200.15886,47.262086,0,0
134512.31+442450.3,206.30133,44.413979,19.456662153846136,0.2738763401022776
011525.21+050929.5,18.85508,5.158198,18.171152217289723,0.13246784155995003
102756.70+254146.8,156.98626,25.696336,18.712002685466388,0.2957751689424551
125911.12+482519.7,194.79635,48.422167,19.469649776923074,0.21654472638351982
101528.86+533325.5,153.87024,53.557191,19.912339416666672,0.3640405729761093
002440.07+261147.1,6.166968,26.196427,19.24779572659177,0.30455050806590317
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
091028.76+481931.8,137.61987,48.325513,20.106552895161293,0.32605675011111773
022320.19-030423.0,35.834164,-3.073058,20.076764030769237,0.3505905622813958
013753.96+024207.0,24.474855,2.701947,0,0
221851.83+205114.0,334.71597,20.853903,18.771257139204543,0.300442516937457
015026.85+260524.4,27.611879,26.090132,19.74792908108109,0.303897108424574
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
153416.37+232629.9,233.56822,23.441644,19.40751070623145,0.2203733473687195
094007.61+513034.1,145.03171,51.509479,18.937612809523806,0.27899718522625155
121653.36+424048.8,184.22237,42.680225,20.02694377380953,0.3108937951070847
011717.47+023943.7,19.322809,2.662142,18.858162163580236,0.1960932115641959
024650.75+020751.7,41.711468,2.131029,19.396106821782187,0.48962142787435514
003941.14+002220.2,9.921443,0.372304,20.34807024074074,0.28950172386708406
121858.07+360151.5,184.742,36.030989,20.757802509090904,0.21161791575991512
012822.63+021737.3,22.094301,2.293699,18.749865821958455,0.2189549902034683
133431.74-031546.1,203.63228,-3.262828,19.413842964467015,0.3908019958707544
100950.90+254712.7,152.46211,25.786877,19.553008837628855,0.3144560290746008
142450.83+424629.7,216.21182,42.774939,19.152896330143538,0.41689345655306587
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
111128.79+623629.3,167.86984,62.608283,19.75081019672131,0.4513169258674542
112026.51+580447.7,170.11046,58.079928,20.498787439999997,0.24211363676413816
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
221851.83+205114.0,334.71597,20.853903,18.771257139204543,0.300442516937457
102720.21+301719.2,156.83421,30.288679,19.91530542727274,0.28393866845838406
012011.27+200529.9,20.046972,20.091642,0,0
120000.15+650740.3,180.00063,65.127885,0,0
131727.04+421002.1,199.3627,42.167252,19.97858725625001,0.3525460553430894
121653.36+424048.8,184.22237,42.680225,20.02694377380953,0.3108937951070847
230012.33+233527.0,345.05142,23.590834,18.907004843450483,0.12928442982610913
012011.27+200529.9,20.046972,20.091642,0,0
002838.52-034328.7,7.160507,-3.724645,19.864097329268294,0.31675141005584523
230020.05+202739.1,345.08357,20.460864,18.813604033132542,0.31516486445995084
091854.50+485345.4,139.7271,48.896026,19.831659530232553,0.2102820894288811
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
124926.31+361801.3,192.35965,36.300367,19.64870835294117,0.29273528466010107
073440.76+445337.6,113.66987,44.893802,19.474961707006354,0.4005710358901242
212852.68+080308.6,322.21951,8.05239,20.056093854271353,0.47345677806884523
002538.51+223655.2,6.410493,22.615341,19.357454480565387,0.25834087399147737
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
083953.06+193830.1,129.97109,19.641699,20.1609789140625,0.4693829474429415
004744.16+021803.2,11.934001,2.300903,19.517401789610375,0.2521644357473626
021337.50+023511.9,33.40627,2.586665,19.33847694752188,0.2561238834587169
163438.75+560353.2,248.6615,56.064841,19.9988660877193,0.4134370076174103
